Transaction_ID,Date,Customer_ID,Product,Quantity,Payment_Method,Country,Discount_Percentage,Shipping_Cost,Delivery_Days,Customer_Rating,Return_Status,Unit_Price,Total_Price_Before_Discount,Discount_Amount,Price_After_Discount,Final_Total,Category
TXN_0001909,2024-06-03,CUST_00945,Charger,3,Debit Card,Japan,0,20.0,28.0,5.0,No,44,132,0.0,132.0,152.0,Accessories
TXN_0004737,2024-06-03,CUST_00283,Charger,9,Debit Card,USA,0,15.0,18.0,4.0,No,-5,-45,-0.0,-45.0,-30.0,Accessories
TXN_0003913,2024-06-03,CUST_00464,Speaker,4,PayPal,France,0,15.0,9.0,5.0,No,193,772,0.0,772.0,787.0,Accessories
TXN_0001740,2024-06-03,CUST_00831,Charger,7,Apple Pay,USA,0,10.0,25.0,3.0,Yes,100,700,0.0,700.0,710.0,Accessories
TXN_0000821,2024-06-03,CUST_00656,Keyboard,6,Debit Card,Canada,0,10.0,25.0,5.0,No,117,702,0.0,702.0,712.0,Peripherals
TXN_0001541,2024-06-04,CUST_00747,Headphones,4,PayPal,India,0,5.0,22.0,3.0,No,100,400,0.0,400.0,405.0,Accessories
TXN_0002169,2024-06-04,CUST_00464,Webcam,5,Google Pay,India,10,15.0,17.0,4.0,Yes,159,795,79.5,715.5,730.5,Peripherals
TXN_0001568,2024-06-04,CUST_00722,Microphone,6,Bank Transfer,Canada,0,5.0,10.0,4.0,No,187,1122,0.0,1122.0,1127.0,Peripherals
TXN_0004140,2024-06-04,CUST_00885,USB Cable,4,Google Pay,USA,0,25.0,23.0,,No,-1,-4,-0.0,-4.0,21.0,Accessories
TXN_0001758,2024-06-04,CUST_00428,Speaker,4,PayPal,India,0,20.0,22.0,4.0,No,194,776,0.0,776.0,796.0,Accessories
TXN_0000100,2024-06-04,CUST_00979,Tablet,5,Bank Transfer,Japan,5,10.0,11.0,5.0,No,493,2465,123.25,2341.75,2351.75,Electronics
TXN_0001292,2024-06-04,CUST_00627,Hard Drive,4,Credit Card,Canada,5,10.0,8.0,5.0,No,80,320,16.0,304.0,314.0,Storage
TXN_0000482,2024-06-05,CUST_00443,Webcam,3,PayPal,France,0,0.0,7.0,5.0,Yes,107,321,0.0,321.0,321.0,Peripherals
TXN_0001076,2024-06-05,CUST_00012,Keyboard,4,Apple Pay,Germany,20,20.0,12.0,3.0,Yes,87,348,69.60000000000001,278.4,298.4,Peripherals
TXN_0002580,2024-06-05,CUST_00314,Hard Drive,2,Credit Card,France,5,10.0,,3.0,Yes,201,402,20.1,381.9,391.9,Storage
TXN_0002208,2024-06-06,CUST_00628,Mouse,7,Debit Card,Germany,0,10.0,16.0,3.0,No,90,630,0.0,630.0,640.0,Peripherals
TXN_0003923,2024-06-06,CUST_00189,Smartphone,8,Credit Card,Canada,10,25.0,4.0,5.0,No,810,6480,648.0,5832.0,5857.0,Electronics
TXN_0001266,2024-06-06,CUST_00679,Hard Drive,9,Google Pay,India,5,25.0,13.0,5.0,No,219,1971,98.55000000000001,1872.45,1897.45,Storage
TXN_0002579,2024-06-06,CUST_00515,Hard Drive,5,Apple Pay,UK,5,0.0,8.0,5.0,No,178,890,44.5,845.5,845.5,Storage
TXN_0003704,2024-06-06,CUST_00119,Smartphone,8,PayPal,UK,20,20.0,28.0,5.0,No,835,6680,1336.0,5344.0,5364.0,Electronics
TXN_0004967,2024-06-06,CUST_00939,Monitor,5,Credit Card,France,0,5.0,14.0,5.0,No,477,2385,0.0,2385.0,2390.0,Peripherals
TXN_0000843,2024-06-07,CUST_00263,Tablet,7,Google Pay,USA,0,15.0,29.0,5.0,No,476,3332,0.0,3332.0,3347.0,Electronics
TXN_0001849,2024-06-07,CUST_00340,Microphone,4,Debit Card,France,0,15.0,2.0,5.0,No,67,268,0.0,268.0,283.0,Peripherals
TXN_0002977,2024-06-07,CUST_00679,Speaker,7,Google Pay,UK,0,5.0,8.0,4.0,Yes,189,1323,0.0,1323.0,1328.0,Accessories
TXN_0001729,2024-06-07,CUST_00537,Tablet,1,Google Pay,Japan,0,15.0,18.0,5.0,Yes,552,552,0.0,552.0,567.0,Electronics
TXN_0001671,2024-06-07,CUST_00985,Charger,9,Debit Card,Germany,5,5.0,7.0,4.0,No,59,531,26.55,504.45,509.45,Accessories
TXN_0001636,2024-06-07,CUST_00175,Hard Drive,6,Credit Card,Canada,0,5.0,,3.0,Yes,162,972,0.0,972.0,977.0,Storage
TXN_0003483,2024-06-07,CUST_00789,Mouse,4,Credit Card,Canada,20,20.0,12.0,5.0,No,2,8,1.6,6.4,26.4,Peripherals
TXN_0001393,2024-06-07,CUST_00348,Webcam,1,Debit Card,Canada,0,0.0,28.0,5.0,No,145,145,0.0,145.0,145.0,Peripherals
TXN_0000550,2024-06-08,CUST_00529,Smartphone,9,Apple Pay,Germany,5,15.0,16.0,5.0,No,854,7686,384.3,7301.7,7316.7,Electronics
TXN_0000154,2024-06-08,CUST_00127,Mouse,9,Credit Card,USA,0,20.0,8.0,5.0,Yes,10,90,0.0,90.0,110.0,Peripherals
TXN_0003755,2024-06-08,CUST_00516,Webcam,2,Google Pay,UK,0,10.0,3.0,3.0,No,154,308,0.0,308.0,318.0,Peripherals
TXN_0000904,2024-06-08,CUST_00898,Charger,7,Debit Card,Australia,10,20.0,5.0,3.0,Yes,27,189,18.900000000000002,170.1,190.1,Accessories
TXN_0004213,2024-06-08,CUST_00705,Router,2,Bank Transfer,UK,5,10.0,1.0,5.0,No,175,350,17.5,332.5,342.5,Networking
TXN_0003766,2024-06-08,CUST_00479,Monitor,2,Bank Transfer,France,5,5.0,27.0,4.0,No,407,814,40.7,773.3,778.3,Peripherals
TXN_0001639,2024-06-08,CUST_00597,Router,9,Apple Pay,India,20,0.0,3.0,1.0,Yes,176,1584,316.8,1267.2,1267.2,Networking
TXN_0000387,2024-06-08,CUST_00211,Tablet,1,Debit Card,France,15,15.0,8.0,5.0,No,554,554,83.1,470.9,485.9,Electronics
TXN_0001914,2024-06-09,CUST_00345,Mouse,7,PayPal,Japan,10,5.0,12.0,3.0,No,11,77,7.7,69.3,74.3,Peripherals
TXN_0002348,2024-06-09,CUST_00582,Tablet,5,Credit Card,France,0,10.0,5.0,3.0,No,475,2375,0.0,2375.0,2385.0,Electronics
TXN_0001291,2024-06-09,CUST_00752,Laptop,8,Credit Card,Canada,0,5.0,23.0,5.0,No,1049,8392,0.0,8392.0,8397.0,Electronics
TXN_0002714,2024-06-09,CUST_00531,Keyboard,7,PayPal,Australia,0,5.0,18.0,4.0,No,152,1064,0.0,1064.0,1069.0,Peripherals
TXN_0000872,2024-06-09,CUST_00613,Speaker,7,Credit Card,Australia,5,5.0,12.0,5.0,No,212,1484,74.2,1409.8,1414.8,Accessories
TXN_0000880,2024-06-09,CUST_00124,Keyboard,5,Debit Card,Germany,0,15.0,13.0,,No,155,775,0.0,775.0,790.0,Peripherals
TXN_0004274,2024-06-09,CUST_00109,Laptop,9,PayPal,Australia,15,15.0,2.0,5.0,Yes,1036,9324,1398.6,7925.4,7940.4,Electronics
TXN_0001445,2024-06-09,CUST_00502,Mouse,7,Credit Card,Germany,15,5.0,27.0,,No,136,952,142.79999999999998,809.2,814.2,Peripherals
TXN_0001038,2024-06-09,CUST_00656,Hard Drive,8,Credit Card,USA,15,10.0,24.0,5.0,Yes,91,728,109.2,618.8,628.8,Storage
TXN_0000679,2024-06-09,CUST_00458,Laptop,8,Debit Card,USA,0,15.0,13.0,3.0,No,1066,8528,0.0,8528.0,8543.0,Electronics
TXN_0002438,2024-06-09,CUST_00413,Webcam,4,PayPal,Australia,10,15.0,26.0,4.0,No,50,200,20.0,180.0,195.0,Peripherals
TXN_0001726,2024-06-10,CUST_00429,Speaker,3,PayPal,Australia,0,10.0,1.0,3.0,No,192,576,0.0,576.0,586.0,Accessories
TXN_0001752,2024-06-10,CUST_00309,Screen Protector,8,Bank Transfer,Australia,0,20.0,15.0,5.0,Yes,-31,-248,-0.0,-248.0,-228.0,Accessories
TXN_0001456,2024-06-10,CUST_00765,Speaker,6,PayPal,Germany,0,5.0,14.0,3.0,No,175,1050,0.0,1050.0,1055.0,Accessories
TXN_0003173,2024-06-10,CUST_00620,Webcam,7,PayPal,India,15,15.0,25.0,4.0,No,161,1127,169.04999999999998,957.95,972.95,Peripherals
TXN_0003730,2024-06-11,CUST_00093,Speaker,3,Debit Card,India,0,15.0,16.0,4.0,No,214,642,0.0,642.0,657.0,Accessories
TXN_0004416,2024-06-11,CUST_00927,Charger,5,Google Pay,USA,15,5.0,26.0,4.0,No,0,0,0.0,0.0,5.0,Accessories
TXN_0003588,2024-06-11,CUST_00288,Charger,5,PayPal,Germany,0,10.0,7.0,4.0,No,62,310,0.0,310.0,320.0,Accessories
TXN_0003807,2024-06-11,CUST_00013,Keyboard,9,Debit Card,France,0,10.0,,4.0,Yes,201,1809,0.0,1809.0,1819.0,Peripherals
TXN_0004736,2024-06-11,CUST_00405,Mouse,6,Google Pay,UK,0,20.0,4.0,4.0,No,27,162,0.0,162.0,182.0,Peripherals
TXN_0004127,2024-06-11,CUST_00221,Laptop,5,Google Pay,Australia,0,0.0,1.0,3.0,No,1029,5145,0.0,5145.0,5145.0,Electronics
TXN_0004617,2024-06-12,CUST_00538,Headphones,5,PayPal,Canada,0,5.0,10.0,4.0,Yes,124,620,0.0,620.0,625.0,Accessories
TXN_0003485,2024-06-12,CUST_00943,Speaker,4,Google Pay,USA,0,15.0,8.0,5.0,No,268,1072,0.0,1072.0,1087.0,Accessories
TXN_0003238,2024-06-12,CUST_00768,Speaker,3,Google Pay,Japan,0,10.0,8.0,1.0,No,264,792,0.0,792.0,802.0,Accessories
TXN_0002878,2024-06-12,CUST_00581,Smartphone,1,Credit Card,Canada,0,10.0,22.0,5.0,Yes,788,788,0.0,788.0,798.0,Electronics
TXN_0001160,2024-06-12,CUST_00396,Keyboard,7,Debit Card,Australia,0,15.0,20.0,5.0,No,93,651,0.0,651.0,666.0,Peripherals
TXN_0003852,2024-06-12,CUST_00464,USB Cable,5,PayPal,UK,5,5.0,22.0,5.0,No,77,385,19.25,365.75,370.75,Accessories
TXN_0004462,2024-06-13,CUST_00581,Mouse,9,Credit Card,Japan,0,10.0,11.0,5.0,No,7,63,0.0,63.0,73.0,Peripherals
TXN_0001906,2024-06-13,CUST_00996,Monitor,7,Apple Pay,Germany,0,5.0,26.0,3.0,No,361,2527,0.0,2527.0,2532.0,Peripherals
TXN_0002602,2024-06-13,CUST_00956,Speaker,9,Apple Pay,Japan,5,15.0,26.0,5.0,No,283,2547,127.35000000000001,2419.65,2434.65,Accessories
TXN_0000636,2024-06-14,CUST_00128,Screen Protector,1,Apple Pay,Australia,20,20.0,,,Yes,96,96,19.200000000000003,76.8,96.8,Accessories
TXN_0002227,2024-06-14,CUST_00559,Laptop,3,Bank Transfer,UK,0,15.0,9.0,4.0,Yes,979,2937,0.0,2937.0,2952.0,Electronics
TXN_0002184,2024-06-14,CUST_00699,Screen Protector,2,Google Pay,UK,0,15.0,4.0,3.0,No,52,104,0.0,104.0,119.0,Accessories
TXN_0002908,2024-06-15,CUST_00119,Charger,6,PayPal,Canada,20,25.0,11.0,5.0,No,63,378,75.60000000000001,302.4,327.4,Accessories
TXN_0001272,2024-06-15,CUST_00685,Headphones,1,Bank Transfer,Japan,5,5.0,2.0,5.0,No,153,153,7.65,145.35,150.35,Accessories
TXN_0002384,2024-06-15,CUST_00618,Speaker,8,Apple Pay,Australia,0,20.0,28.0,5.0,No,279,2232,0.0,2232.0,2252.0,Accessories
TXN_0000976,2024-06-15,CUST_00834,Charger,3,PayPal,UK,5,10.0,22.0,4.0,No,104,312,15.600000000000001,296.4,306.4,Accessories
TXN_0000673,2024-06-15,CUST_00103,Speaker,7,PayPal,Australia,0,20.0,12.0,,No,292,2044,0.0,2044.0,2064.0,Accessories
TXN_0004916,2024-06-15,CUST_00359,Microphone,2,Apple Pay,Canada,10,25.0,4.0,3.0,No,86,172,17.2,154.8,179.8,Peripherals
TXN_0001885,2024-06-15,CUST_00075,Mouse,8,Google Pay,USA,20,20.0,3.0,5.0,No,33,264,52.800000000000004,211.2,231.2,Peripherals
TXN_0004670,2024-06-15,CUST_00965,Webcam,2,Credit Card,Canada,0,20.0,16.0,5.0,No,99,198,0.0,198.0,218.0,Peripherals
TXN_0003709,2024-06-16,CUST_00045,USB Cable,7,Debit Card,UK,0,0.0,17.0,3.0,No,76,532,0.0,532.0,532.0,Accessories
TXN_0002828,2024-06-16,CUST_00276,Mouse,2,Apple Pay,Australia,0,15.0,18.0,5.0,No,103,206,0.0,206.0,221.0,Peripherals
TXN_0003179,2024-06-16,CUST_00853,Keyboard,9,PayPal,France,10,5.0,17.0,1.0,No,99,891,89.10000000000001,801.9,806.9,Peripherals
TXN_0003751,2024-06-16,CUST_00723,Microphone,7,PayPal,France,5,15.0,15.0,,No,127,889,44.45,844.55,859.55,Peripherals
TXN_0003440,2024-06-16,CUST_00820,Speaker,9,Apple Pay,UK,5,5.0,15.0,5.0,No,235,2115,105.75,2009.25,2014.25,Accessories
TXN_0003060,2024-06-16,CUST_00402,Smartphone,4,Apple Pay,Germany,0,0.0,29.0,4.0,No,825,3300,0.0,3300.0,3300.0,Electronics
TXN_0003618,2024-06-16,CUST_00942,Tablet,3,Apple Pay,USA,10,10.0,,3.0,Yes,504,1512,151.20000000000002,1360.8,1370.8,Electronics
TXN_0002982,2024-06-16,CUST_00905,Tablet,5,Debit Card,Japan,20,10.0,13.0,5.0,No,585,2925,585.0,2340.0,2350.0,Electronics
TXN_0000838,2024-06-17,CUST_00827,Screen Protector,7,Bank Transfer,Japan,0,10.0,1.0,5.0,No,106,742,0.0,742.0,752.0,Accessories
TXN_0002619,2024-06-17,CUST_00284,Router,4,Google Pay,Germany,10,5.0,27.0,5.0,No,119,476,47.6,428.4,433.4,Networking
TXN_0004785,2024-06-17,CUST_00617,Screen Protector,4,Bank Transfer,Australia,0,20.0,24.0,5.0,No,12,48,0.0,48.0,68.0,Accessories
TXN_0004657,2024-06-17,CUST_00403,Screen Protector,9,Bank Transfer,France,5,10.0,12.0,5.0,Yes,46,414,20.700000000000003,393.3,403.3,Accessories
TXN_0001623,2024-06-18,CUST_00035,Hard Drive,7,Debit Card,France,0,10.0,6.0,1.0,No,111,777,0.0,777.0,787.0,Storage
TXN_0003571,2024-06-18,CUST_00014,Headphones,8,Google Pay,France,0,20.0,17.0,,No,102,816,0.0,816.0,836.0,Accessories
TXN_0004499,2024-06-18,CUST_00354,Webcam,4,Google Pay,India,0,0.0,13.0,5.0,No,159,636,0.0,636.0,636.0,Peripherals
TXN_0004079,2024-06-19,CUST_00031,Smartphone,5,Bank Transfer,Australia,10,5.0,,2.0,Yes,892,4460,446.0,4014.0,4019.0,Electronics
TXN_0003703,2024-06-19,CUST_00999,USB Cable,2,PayPal,Japan,0,5.0,10.0,4.0,No,68,136,0.0,136.0,141.0,Accessories
TXN_0004080,2024-06-19,CUST_00498,Speaker,7,Apple Pay,UK,15,20.0,28.0,4.0,No,276,1932,289.8,1642.2,1662.2,Accessories
TXN_0003777,2024-06-19,CUST_00262,Tablet,9,PayPal,Canada,5,15.0,16.0,5.0,No,573,5157,257.85,4899.15,4914.15,Electronics
TXN_0001749,2024-06-19,CUST_00147,Charger,4,Google Pay,France,10,10.0,2.0,5.0,No,-6,-24,-2.4000000000000004,-21.6,-11.600000000000001,Accessories
TXN_0002699,2024-06-19,CUST_00338,Charger,7,Debit Card,India,0,15.0,6.0,4.0,No,11,77,0.0,77.0,92.0,Accessories
TXN_0002721,2024-06-19,CUST_00686,Headphones,4,Credit Card,Germany,0,25.0,10.0,,No,118,472,0.0,472.0,497.0,Accessories
TXN_0001152,2024-06-20,CUST_00661,Tablet,2,PayPal,Australia,10,10.0,17.0,5.0,Yes,569,1138,113.80000000000001,1024.2,1034.2,Electronics
TXN_0004619,2024-06-20,CUST_00652,Monitor,7,Debit Card,USA,10,10.0,4.0,5.0,No,437,3059,305.90000000000003,2753.1,2763.1,Peripherals
TXN_0001413,2024-06-20,CUST_00244,Speaker,3,Bank Transfer,Australia,0,15.0,9.0,4.0,No,268,804,0.0,804.0,819.0,Accessories
TXN_0004117,2024-06-20,CUST_00973,Screen Protector,3,Bank Transfer,France,0,5.0,1.0,4.0,No,53,159,0.0,159.0,164.0,Accessories
TXN_0001571,2024-06-20,CUST_00098,Charger,2,Apple Pay,India,15,10.0,1.0,5.0,No,129,258,38.699999999999996,219.3,229.3,Accessories
TXN_0004849,2024-06-20,CUST_00498,Mouse,7,Bank Transfer,India,0,20.0,26.0,5.0,No,68,476,0.0,476.0,496.0,Peripherals
TXN_0002992,2024-06-20,CUST_00842,USB Cable,4,Apple Pay,France,10,15.0,24.0,5.0,No,-14,-56,-5.6000000000000005,-50.4,-35.4,Accessories
TXN_0001850,2024-06-20,CUST_00347,Tablet,4,PayPal,France,0,10.0,16.0,2.0,No,470,1880,0.0,1880.0,1890.0,Electronics
TXN_0000902,2024-06-20,CUST_00831,Speaker,9,Bank Transfer,Germany,5,20.0,27.0,5.0,No,264,2376,118.80000000000001,2257.2,2277.2,Accessories
TXN_0002358,2024-06-20,CUST_00013,Headphones,9,PayPal,Australia,5,15.0,4.0,4.0,No,123,1107,55.35,1051.65,1066.65,Accessories
TXN_0002374,2024-06-20,CUST_00499,Monitor,3,Credit Card,Germany,15,20.0,10.0,4.0,No,403,1209,181.35,1027.65,1047.65,Peripherals
TXN_0000385,2024-06-21,CUST_00360,Mouse,7,Bank Transfer,Canada,0,25.0,20.0,1.0,No,94,658,0.0,658.0,683.0,Peripherals
TXN_0002030,2024-06-21,CUST_00986,Speaker,2,Debit Card,Canada,0,15.0,7.0,4.0,No,230,460,0.0,460.0,475.0,Accessories
TXN_0001420,2024-06-21,CUST_00519,Mouse,2,Debit Card,Australia,10,20.0,23.0,5.0,No,66,132,13.200000000000001,118.8,138.8,Peripherals
TXN_0001695,2024-06-21,CUST_00796,Screen Protector,6,Debit Card,Canada,10,5.0,12.0,5.0,No,-22,-132,-13.200000000000001,-118.8,-113.8,Accessories
TXN_0004926,2024-06-21,CUST_00530,Microphone,5,Google Pay,Japan,15,15.0,1.0,5.0,No,72,360,54.0,306.0,321.0,Peripherals
TXN_0002248,2024-06-22,CUST_00349,USB Cable,3,Bank Transfer,India,0,10.0,28.0,5.0,No,-3,-9,-0.0,-9.0,1.0,Accessories
TXN_0001712,2024-06-22,CUST_00481,Headphones,5,PayPal,Germany,20,25.0,20.0,5.0,No,107,535,107.0,428.0,453.0,Accessories
TXN_0002126,2024-06-22,CUST_00894,Charger,4,Credit Card,India,10,15.0,21.0,5.0,No,79,316,31.6,284.4,299.4,Accessories
TXN_0001733,2024-06-22,CUST_00367,Headphones,8,Google Pay,Canada,5,15.0,10.0,3.0,No,180,1440,72.0,1368.0,1383.0,Accessories
TXN_0003301,2024-06-23,CUST_00856,Charger,2,PayPal,USA,5,15.0,4.0,5.0,No,107,214,10.700000000000001,203.3,218.3,Accessories
TXN_0004569,2024-06-23,CUST_00133,Monitor,1,Google Pay,Canada,15,25.0,6.0,5.0,No,358,358,53.699999999999996,304.3,329.3,Peripherals
TXN_0003849,2024-06-23,CUST_00441,Tablet,4,Bank Transfer,Germany,0,20.0,10.0,5.0,Yes,577,2308,0.0,2308.0,2328.0,Electronics
TXN_0004992,2024-06-23,CUST_00813,Webcam,9,Debit Card,Australia,5,15.0,25.0,2.0,Yes,47,423,21.150000000000002,401.85,416.85,Peripherals
TXN_0003716,2024-06-23,CUST_00078,Screen Protector,3,PayPal,Germany,20,15.0,20.0,5.0,No,65,195,39.0,156.0,171.0,Accessories
TXN_0004866,2024-06-23,CUST_00498,Microphone,8,PayPal,Canada,5,10.0,,4.0,Yes,139,1112,55.6,1056.4,1066.4,Peripherals
TXN_0003746,2024-06-23,CUST_00992,Laptop,5,Apple Pay,Canada,0,20.0,2.0,4.0,No,1080,5400,0.0,5400.0,5420.0,Electronics
TXN_0002538,2024-06-23,CUST_00535,USB Cable,1,Credit Card,Canada,0,20.0,7.0,4.0,No,89,89,0.0,89.0,109.0,Accessories
TXN_0003187,2024-06-23,CUST_00663,Charger,5,Apple Pay,Germany,5,25.0,27.0,5.0,No,77,385,19.25,365.75,390.75,Accessories
TXN_0000703,2024-06-23,CUST_00006,Webcam,4,Debit Card,France,0,10.0,7.0,5.0,Yes,81,324,0.0,324.0,334.0,Peripherals
TXN_0004781,2024-06-23,CUST_00343,Microphone,2,Google Pay,Japan,0,25.0,2.0,5.0,No,103,206,0.0,206.0,231.0,Peripherals
TXN_0003778,2024-06-24,CUST_00785,Smartphone,2,Credit Card,Germany,0,20.0,27.0,5.0,No,851,1702,0.0,1702.0,1722.0,Electronics
TXN_0001563,2024-06-24,CUST_00607,USB Cable,9,PayPal,India,0,10.0,14.0,5.0,No,-17,-153,-0.0,-153.0,-143.0,Accessories
TXN_0004716,2024-06-24,CUST_00794,Speaker,6,PayPal,India,0,10.0,22.0,2.0,Yes,154,924,0.0,924.0,934.0,Accessories
TXN_0002621,2024-06-24,CUST_00832,Smartphone,5,Debit Card,UK,0,5.0,4.0,5.0,No,772,3860,0.0,3860.0,3865.0,Electronics
TXN_0004852,2024-06-24,CUST_00717,Microphone,9,Apple Pay,Germany,20,5.0,23.0,4.0,No,185,1665,333.0,1332.0,1337.0,Peripherals
TXN_0000152,2024-06-24,CUST_00308,Smartphone,8,Debit Card,USA,0,0.0,16.0,5.0,No,880,7040,0.0,7040.0,7040.0,Electronics
TXN_0004623,2024-06-24,CUST_00563,Microphone,7,Apple Pay,Canada,5,20.0,,3.0,Yes,60,420,21.0,399.0,419.0,Peripherals
TXN_0004115,2024-06-25,CUST_00603,Smartphone,5,PayPal,Australia,5,10.0,23.0,,No,855,4275,213.75,4061.25,4071.25,Electronics
TXN_0002288,2024-06-25,CUST_00130,Keyboard,3,Apple Pay,France,0,25.0,12.0,1.0,Yes,174,522,0.0,522.0,547.0,Peripherals
TXN_0003550,2024-06-25,CUST_00758,Smartphone,9,Debit Card,USA,0,20.0,10.0,4.0,No,889,8001,0.0,8001.0,8021.0,Electronics
TXN_0002734,2024-06-25,CUST_00588,Screen Protector,8,Google Pay,USA,15,5.0,19.0,4.0,No,113,904,135.6,768.4,773.4,Accessories
TXN_0003403,2024-06-25,CUST_00546,Webcam,8,Bank Transfer,India,0,25.0,12.0,5.0,Yes,173,1384,0.0,1384.0,1409.0,Peripherals
TXN_0003088,2024-06-25,CUST_00862,Laptop,8,Bank Transfer,USA,0,15.0,3.0,,No,1096,8768,0.0,8768.0,8783.0,Electronics
TXN_0000799,2024-06-25,CUST_00214,Laptop,7,Credit Card,Germany,0,20.0,11.0,4.0,No,1053,7371,0.0,7371.0,7391.0,Electronics
TXN_0004648,2024-06-25,CUST_00742,Headphones,5,PayPal,Canada,0,20.0,28.0,2.0,Yes,166,830,0.0,830.0,850.0,Accessories
TXN_0002383,2024-06-26,CUST_00146,Webcam,4,Bank Transfer,India,10,5.0,17.0,4.0,Yes,96,384,38.400000000000006,345.6,350.6,Peripherals
TXN_0002801,2024-06-26,CUST_00556,Laptop,7,Bank Transfer,USA,15,25.0,3.0,5.0,Yes,1009,7063,1059.45,6003.55,6028.55,Electronics
TXN_0000947,2024-06-26,CUST_00587,Screen Protector,3,Bank Transfer,France,10,5.0,20.0,3.0,No,-32,-96,-9.600000000000001,-86.4,-81.4,Accessories
TXN_0002596,2024-06-27,CUST_00090,Smartphone,4,PayPal,India,0,15.0,29.0,5.0,No,866,3464,0.0,3464.0,3479.0,Electronics
TXN_0003628,2024-06-27,CUST_00584,Charger,3,Bank Transfer,Canada,0,10.0,28.0,5.0,No,28,84,0.0,84.0,94.0,Accessories
TXN_0004507,2024-06-27,CUST_00556,Speaker,4,PayPal,India,0,20.0,11.0,4.0,No,170,680,0.0,680.0,700.0,Accessories
TXN_0002975,2024-06-27,CUST_00306,Charger,6,Google Pay,India,0,20.0,22.0,4.0,No,34,204,0.0,204.0,224.0,Accessories
TXN_0004193,2024-06-27,CUST_00536,Monitor,8,Debit Card,Japan,0,5.0,,,Yes,495,3960,0.0,3960.0,3965.0,Peripherals
TXN_0001778,2024-06-27,CUST_00915,Hard Drive,6,Apple Pay,USA,5,20.0,10.0,5.0,No,176,1056,52.800000000000004,1003.2,1023.2,Storage
TXN_0000501,2024-06-28,CUST_00602,Smartphone,4,PayPal,USA,0,5.0,16.0,5.0,No,896,3584,0.0,3584.0,3589.0,Electronics
TXN_0002475,2024-06-29,CUST_00321,Speaker,7,Apple Pay,India,5,25.0,16.0,5.0,No,280,1960,98.0,1862.0,1887.0,Accessories
TXN_0003998,2024-06-29,CUST_00492,Webcam,3,Bank Transfer,India,0,5.0,6.0,4.0,No,61,183,0.0,183.0,188.0,Peripherals
TXN_0003028,2024-06-29,CUST_00180,Webcam,6,Google Pay,UK,0,10.0,15.0,,No,30,180,0.0,180.0,190.0,Peripherals
TXN_0000810,2024-06-29,CUST_00810,Screen Protector,2,Bank Transfer,UK,15,10.0,1.0,5.0,No,92,184,27.599999999999998,156.4,166.4,Accessories
TXN_0001470,2024-06-29,CUST_00508,Monitor,1,Bank Transfer,India,10,5.0,,5.0,Yes,355,355,35.5,319.5,324.5,Peripherals
TXN_0000846,2024-06-29,CUST_00887,USB Cable,7,Credit Card,Australia,5,20.0,19.0,5.0,Yes,89,623,31.150000000000002,591.85,611.85,Accessories
TXN_0001014,2024-06-30,CUST_00618,Screen Protector,2,Credit Card,USA,5,15.0,24.0,,No,-21,-42,-2.1,-39.9,-24.9,Accessories
TXN_0000712,2024-06-30,CUST_00741,Charger,5,Google Pay,Germany,0,0.0,18.0,2.0,Yes,64,320,0.0,320.0,320.0,Accessories
TXN_0003538,2024-06-30,CUST_00283,Speaker,1,Debit Card,France,5,0.0,19.0,5.0,No,157,157,7.8500000000000005,149.15,149.15,Accessories
TXN_0003567,2024-06-30,CUST_00969,Screen Protector,7,Credit Card,Canada,0,20.0,5.0,5.0,No,11,77,0.0,77.0,97.0,Accessories
TXN_0003086,2024-06-30,CUST_00210,Smartphone,1,Credit Card,France,10,10.0,13.0,,No,782,782,78.2,703.8,713.8,Electronics
TXN_0000337,2024-06-30,CUST_00700,Monitor,1,Debit Card,Canada,15,20.0,14.0,5.0,No,421,421,63.15,357.85,377.85,Peripherals
TXN_0004520,2024-06-30,CUST_00825,Screen Protector,4,Bank Transfer,UK,5,15.0,15.0,5.0,Yes,-10,-40,-2.0,-38.0,-23.0,Accessories
TXN_0000129,2024-06-30,CUST_00608,Tablet,4,Debit Card,UK,0,20.0,29.0,,Yes,464,1856,0.0,1856.0,1876.0,Electronics
TXN_0002779,2024-06-30,CUST_00090,Screen Protector,1,Debit Card,Germany,0,0.0,3.0,4.0,No,41,41,0.0,41.0,41.0,Accessories
TXN_0000542,2024-07-01,CUST_00022,Mouse,5,Bank Transfer,France,10,20.0,26.0,1.0,No,11,55,5.5,49.5,69.5,Peripherals
TXN_0001362,2024-07-01,CUST_00116,Microphone,4,Debit Card,UK,0,20.0,14.0,5.0,No,159,636,0.0,636.0,656.0,Peripherals
TXN_0002270,2024-07-01,CUST_00093,Tablet,5,Google Pay,Germany,0,20.0,,5.0,Yes,453,2265,0.0,2265.0,2285.0,Electronics
TXN_0004510,2024-07-01,CUST_00699,Tablet,8,Debit Card,France,10,25.0,26.0,4.0,No,458,3664,366.40000000000003,3297.6,3322.6,Electronics
TXN_0001260,2024-07-01,CUST_00364,Speaker,8,Debit Card,India,0,10.0,19.0,4.0,No,208,1664,0.0,1664.0,1674.0,Accessories
TXN_0003975,2024-07-01,CUST_00164,Tablet,5,Credit Card,USA,5,15.0,,2.0,Yes,593,2965,148.25,2816.75,2831.75,Electronics
